@relation I__fullcorpus_sentence_coae2014

@attribute text string
@attribute @@class@@ {0,1}

@data
'破 三星 ， 烂 三星 ， 后盖 标志 “ G ” 不知 什么 时候 卷起 一个角 ， 掏 手机 把 指头 划破 ， 我 的 血债 啊 。 该死 拍照 半天 都 不能 对焦 ，',0
'三星 手机 果然 很 垃圾   信号 不好   上 不 去 网   等 我 有 下个 手机 的 时候   我 一定 会 把 这个 手机 摔 了   以此 泄愤   从今以后 我 都 不想 使 手机 了   我',0
'',0
'换 了 巨 难看 的 三星 。 。 。 被 卖 手机 的 坑 了 又 T   T',0
'现在 的 保险公司 就是 差劲 ， 工作效率 低 ! 给 这办 了 快 一上午 ， 事 还 没 办完 员工 可 去 吃饭 了 。',0
'坑爹 啊 ， 农民工 伤不起 啊 ， 老子 在 也 不 买 三星 手机 ， l 垃圾 9300 . 花 我 几',0
'手机 更新 的 结果 、 啥 软件系统 都 没有 了 又 要 慢慢 下载 ... 我 不 想要 苹',0
'三星 galaxy 系列 手机 ， 越来越 难看 了 ， 本来 今年 还 期待 4 呢 ，',0
'好 可恶 的 公司 保险 体制 ， 我要 那么 多 的 养老保险 干嘛 呀 ， 我要 的 是 现在',0
'这 几',0
抵制,0
'每天 午休 都 要 被 乱 八七 糟 的 电话 吵醒 ， 卖 保险 的 ， 卖房 的 ， 真 讨厌 ， 不知',0
'人寿保险 : 真',0
'买 了 两个 月 不到 的 三星 手机 正常 使用 就 没 了 声音 ， 真是 塑料 垃圾 ， 再 碰到 浦东 百脑汇 二楼 最 西面 的 那家 专卖 三星 的 无赖 黑店 说 不 保修 ， 还 口吐 脏话 ， 这种 没有 素质 没有 教养 的 奸商 平生 第一次 碰到 ， 提',0
'',0
'人保 。 是 我 遇见 最 操蛋 的 保险',0
'在 一家 保险公司 买 了 十万元 的 保险 ， 今天 收到 保险公司 书面通知 ， 账上 就 剩 三万 七千元 了 ， 把 客户 的 钱 理成 这样 ， 年 年 管理费 一点 都 不误 的 扣 ， 保险公司 比 跟 强盗 没 区别 ， 比 强盗 还 黑 。',0
医疗,0
'推销 保险 的 好烦 啊 。 。 。 尤其 是 推销 意外 伤害 保险 的 。 电话 里 各种 假设 你 中 了 意外 的话 ， 他们 如何 赔险 。 你 才 中 意外 呢 。 。 。',0
'手机 掉 到 水 里面 电池 遭咯 ， 换 咯个 电池 ， 这块 原装 三星 勒 就 报废 咯 ，',0
'什么 他妈 合作医疗 ， 还交 他娘 啥 钱 哪 ， 花 1074 保险 177 块 ， 还 不',0
'三星 的 手机 真 不怎么样 ， 倒 是 广',0
'中国 平安保险 。 灰常 失望 。 买 的 时候 说 的 好听 。 有事 了 在 那 摆架子 推来推去 。 平安保险 。',0
'姐 啥 也 没干 。 。 。 睡 了 个 午觉 。 。 。 醒来 手机 就 关机 开 不了 了 。 。 。 这 叫 什么 事儿 啊 ！ 苹果',0
'安华 保险',0
'要 不 说 养不起 呢 ， 再 这么 整 下去 ， 俺们 的 养老 保',0
'平安 人寿保险 那个 客服 好 讨厌 。 我爸 让 我 帮 他查 保单 余额 。 说 了 一堆 。 她 又 让 我 爸 接电话 。 我 就 说 我 爸 没空 。',0
'听 完 我国 养老保险金 现状 ， 我 吓 出 一身 冷汗 。 后 联想 到 ， 为了 国家 的 可 持续 发展 鼓励 生育 二胎 真是 刻不容缓 啊 。 。 。 我们 自己 的 养老保险 账户 是 空账 运转 ， 老龄化 加剧 ， 现行 保险费 征收 不 理想 ， 没有 足够 的 下一代 将来 我们 老 了 国家 能 支付 我们 这',0
'从 目前 看 ， 中国 的 保险公司 有 一家 算 一家 ， 全是 无耻 的 骗子 和 抢钱 的 混蛋 。 从 今天 开始 ， 绝不 买',0
'每天 接 无数 骚扰电话 基本 都 是 中国 太平 啊 啥 的   我 发现 这些 保险公司 好 恶心 ， 你 凭 什么 打 我 电话 啊 ， 不怕 人 讨厌 的 ， 好 恶心   这些 无数 的 所谓 的 大 公司 ！ 你 越',0
'手机 又 送 去 换 屏 了 . 尼玛 , 就 洗 了 个 澡 而已 , 换个 主板 又 再 换个 屏 不 等于 直接 全换 了 嘛 .',0
'难怪  ',0
'果不其然 ， R 回去 不到 1 个 月 ， 电话 我 。 说 给 其 丈夫 做 保险 的 是 个 骗子 ， 丈夫 的 医疗费 一分 不能 报销 ， 她 要 起诉 骗子 ， 没有 办法 工作 ， 她 认为 自己 这种 状况',0
'倒霉 啊 。 不要 保险公司 了 ， 我困 了 ， 明天 自己',0
'辰 th : 我 注意 过 ， 即便 是 那些 平时 口口声声 说 保险 是 骗人 的 人 ， 在 自己 或 家人 发生 灾难 的 时候 ， 比如 生病 、 死亡 、 车祸 、 火灾 等 ， 还是 不禁',0
'一针见血 ！ 翡翠 定价 极 不 透明 ， 这 就 保证 了 商家 可以 蒙骗 一部分 不 懂行 的 人 的 钱 ， 商场 里 的 翡翠 标明 价',0
'淘宝 退 运费 险 制度 太有 问题 了 ！ ！ ！ 保险公司 胡闹 ， 淘宝 也 陪 着 它 胡闹 啊 。 。 。 真心 希望 你',0
'三星 你 丫 的 广告 真 恶心 ， 破 手机 那么 丑 ， 傻 逼 才 买星 手机   我 在 : http : / / t . c',0
'才 用 了 这么 几天 三星 9300 ， 刚开 IPAD 来看 ， 居然 觉得 好 模糊 ， 一定 不能 小盆友',0
'沈阳 万余辆 车遭 冰雹 砸伤   保险公司 损失 1500 万   http : / / t . cn / amNK0Z   （ 分享 自   条 新闻 ）',0
'机动车 保险 高保低 赔   霸王 条款 难 铲除 ！ 你 说 ， 你 说 ， 你 让 我们 老百姓 怎么办 呀 ？ ？ ？ 我算 明白 了 ， 老百姓 怎么着 也 只能 是 孙子 ！ 跪求 ： 找到 了 问题 ， 请',0
'苏宁 易 购买 了 个 三星 Galaxy Ⅲ ， 两天 就 坏 了 ， 一查 ， 主板 坏 了 。 要 换机 。 猛然 发现 没 发票 。 一问 客服 ， 尼玛 发票 贴 在 了 快递 包装袋 上 ， 姐姐 拿到 手 就 扔 了 。 。 。 苏宁 还 不 补开 。 结果 买 了 两天 坏掉 的 手机 只能 修 了 。 。 。 擦 你 妹 ， 发票 贴 在',0
'我 又 弄 了 个 玛瑙 手镯 ， 跟 我 的 玛瑙 串珠 颜色 相似 ， 我 喜欢 的 粉色 东湖 玛瑙 一直 没见 过 实体 ， 好不容易 看个 接近 粉白 的 却 太大 了 ， 我 的 手能 不 这么 细 吗 鼠 狼 Sun   不是 黄 曙光 呐   玉萍 啊 妹妹 妹妹   就 差',0
'我 为什么 不买 那 只 水头 那么 好 的 翡翠 贵妃',0
'好不容易 睡个 午觉 ， 被 个 推销 保险 的',0
'太平洋 保',0
'中国 的 保险业 是 ， 好话说尽 ， 坏事 做绝 ， 望 大家 买 保险 三思而行 ， 北京 的 需要 它们 时 ， 它们 耍赖 ， 像 它们 真是 给 政府 和 百姓 雪上加霜 ， 望',0
'连续 给 三间 不同 的 保险公司 培训 三种 不同 的 骗人 买 保险 的 手段 ， 其实 我 觉得 从事 保险业 就 相当于 做 非法 传',0
'宁可 不买 后悔 不能 买 了 后悔 。 新手机 五天 出 了 两次 问题 。 第二天 就 已经 换机 一次 了 。 无论是 系统 不 成熟 还是 手机 本身 硬件 有待 修复 。 这 手机 都 在 各种 和 我 作对 。 不想 面对现实 都 不行 。 苹果 成为 街机 是 有 原因 的 。 三星 降价 快 也 是 有 原因 的 。 总之 在 你 没有 足够 驾驭能力 的 情况 下 不要 轻易 尝试 新事',0
'今天 遇见 个 大姐 ， 我 好好 的 停 路边 ， 她 倒车 居然 不看 后边 ， 我狂 按 喇叭 ， 然后 还是 顶到 我 车上 了 。 。 。 虽然 她 全责 ， 可 我 真 不想 请假 跟 她 定损 走 保险 去 呀 ， 想想 都 麻烦 。 。 。 这种 2 把 刀',0
'坑爹 的',0
'',0
'说实话 ， 保险行业 的 人 我 都 不敢恭维 ， 卖 给 你 的 时候 恨不得 一天 一个 电话 ， 买 了 之后 一年 都 不带 搭理 你 的 ， 除了 通知 交 保费 以外 。 国外 的 保险人 怎么样 我 不 知道 ， 中国 的 保险 业务员 大部分 是',0
'三星 手机 真 不靠 谱 ， 随机 过滤 掉 我 一半 的 短信 。 今天 重新 用回 N',0
'接到 中国 人寿 电话 推销 保险 ， 当 我 提出 质疑 半年 内在 两次 电话 推销 同一个 人 是否 违规 ， 对方 竟然 很 生气 的 问 我 谁 说 的 ， 我们 是 正规 公司 blabla … … 正 因为 你们 是 正规 公司 ， 你们 是不是 应该 遵守 监管 规定 呢 ？ 可惜 没有 记下来 电 人工 号 ， 不然 就 冲 这',0
'别扯 了 ， 人保 上报 很 容易 ， 退保 比登 天难 。 个人 亲身经历 ： 把 车 卖 了 ， 要 退保 ， 人保 说 需要 拿到 买方 的 大本 等 才能 给 退 ， 我 靠 ， 我 买车 也 把 保险 卖 给 对方 了 吗 ？ 他 开着车 去 了 美国 ， 我 还要 到 美国 去 要 这些 手续 ？ 霸王 条款 ！ ！ ！ 不 知道 其他 保险 公',0
'MMB 的 ， 买 了 不到 3 个 月 的 手机 坏 了 ，',0
'保险 骗人 ！ 骗人 ！ 抄 ！ 告知 所',0
'保险公司 为什么 招 人 讨厌 ， 就是 说话 总是 骗人 。 电话 告诉 我 赠送 我 一份 96 万元 意外险 ， 包括 家庭 燃气 意外 什么 的 ， 没 任何 附加条件 。 结果 去 领 得知 ， 必须 办理 信用卡 才 给 ， 早说 啊 ！ 所以 每次 接到 保险公司 电话 不 等 对方 说话 果断 挂 之 是 非常 正',0
'卧槽 三星 的 破 东西 . 电脑 坏 . 手机 老是 死机 自动关机 . 再也 不相',0
'看 完后 觉得 真心 亏本',0
'奶奶 的 ~ 好不容易 说 话费 换个 三星 手机 , 换 完 了 机子 还有 毛病 ~ 就是',0
'搞 了 一个 晚上 ， 坑爹 的 ， 居然 连 个 毛利 都 没有 ！ ！ ！ 还 卖 手机 ， 卖个 浮云',0
'银行 ， 电信 ， 保',0
'华安 保险 武汉 分公司 真的 垃圾 ， 工作人员 向着 对方 。 朋友 们 买 保险 前 请 关注 一下 这家 公司 的 诚信度 再 买 。 不然 能 带来 很大 的 麻烦 。 请贵 公司 领导 也 关注',0
'悲剧 啊 ， 三星 Galaxy   SIII   坏 了 听说 售后服务 垃圾 ！ 算了 。 我 又 去 找 我 大哥 要 了 他 不用 的 垃圾 手机 先用 着 不 打算 修 了 ！ 反正 售',0
'保险公司 都 是',0
'保险公司 都 是 骗人 的 … … 入 保险 的 时候 是 孙子 ， 赔付 的 时候 就是 爷 啊 … … ， 通过',0
'千万别 买 纽约 中国 留学 服务中心 与 美国 联合 健康 保险公司 ( United   HealthCare ) 的 医疗保险 。 价格 不低 又 啥 都 不保 ， 实在 实在 糟糕 啊 糟糕',0
'现代 信发 4s店 的 服务态度 跟 傻 逼 一样 ！ 尤其 是 保险 理赔',0
'三星 取代 诺基亚 成为 全球 最大 手机 生产商   「 iWeekly · 周末 画报   for   iPad 」 （ 现在 才 被 超过 啊 ... d ( ￣   ￣ ) 我 以为 是 几年 前 的 事 了 呐 ， 垃圾 诺基亚 ！ ！ ）   Weekly 周末 画报',0
'大陆 的 保险公司 基本 不',0
'三星 客服 SB 到 极致 ！ 咨询 软件 问题 ， 打 了 两次 电话 ， 一次 说 着 半截儿 ， 电话 断 了 ， 再 拨 过去 ， 新 的 服务员 说 要 向 总部 核实 资料 ， 我 回 ： “ 刚才 的 服务员 正要 给 我 解答 问题 的 时候 ， 手机 断 了 ， 为什么 你 这儿 还要 核实 什么 资料 ？ ” 新 的 服务员 让 我 等 会 ， 半天 ， 跟 我 说道 ： 我 咨询 过 了 ， 刚才 的 服务员 没有',0
'医保 低水平 广覆盖 简直 就是 草菅人命 ！ 谁 会 因为 感冒 致贫 ？ 保险 的 本意 就是 针对 极低 发生率 的 高风险 事件 防范 。 在 我国 的 医疗 行',0
'越来越 不 喜欢 这个 破 三星 的 P3100 ， 大爷 的 ， 还是 7 寸 那么 大 的 屏幕 ， 8G 的 内存 ， 就 安装 了 微信 ， QQ ， 微博 等 简单 的 软件 ， 竟然 天天 提醒 本 宫 内存不足 ， 而且 自身 带 了 那么 多 占 地方 的 破 垃圾 软件 ， 流量 哗哗 的 ， 我 去 ！ ！ ！ 破 手机 ， 等 着 本宫 好好 工作 ， 等 着 明年 单位 发给 本宫 爱 疯 6',0
'4008195095   新光 海航 人寿保险 ， 烦到 不行 ， 以后 看',0
'上梁不正下梁歪 ， 政府 不要脸 ， 保险公司 是 流氓 ！ 遭 水淹 汽车 保险公司 不 赔 ！ 安 保险   平洋 保险   解释一下   我 在 : http : / / t . c',0
'新 大 东方 人寿保险 公司 你们 做 业务 没有 错 啊 ， 但是 不用 骗 的 招数 吧 ， 我爸 都 说 啦 要 存 定期 的 ， 你们 把 定期 改成 了 保险 。 你们 在 庆市 农村 商业银行 梁平 现 石安 镇 的 网点 向 一个 根本 不 懂 保险 的 老人家 推销 神马',0
'红 的 是 玛瑙 ， 其他 的 都 是 翡翠 ， 手镯 有 怀疑 ， 建议 实体 检测 一下 。 貔貅 和 平安 扣 没有 问题 ， 但是 貔貅 品质 较',0
'卖 保险 的 到 饭点 还 不 走 ， 竟然 在 我家 吃 的 饭 ！ 我们 蒸 的 饭斗 不够 吃 了 ， 还 热 的 剩饭 ！ 郁闷 ！ 颖 sunflower   大妞 _ LULUL',0
'彦 斌 月 瞳 alex 中国 的 保险业 绝对 是 骗人 的 ， 曾经 在 应酬 上 遇见 一位 保险 高层 ， 我 问过 他 盈利模式 ， 他 当时 说 就是 搞个 项目 出来 弄点 钱 公司 里 的 人 大家 分 分 ，',0
'苹果 店 员工 声称 我 的 手机 是 个 肿瘤 ， 问题 会 越来越 多 ， 直至 弃机 。 这 就是 你们 的 服务 。 。 。 看',0
'太平洋 汽车保险 ， 俱 无赖 的 保险公司 ， n 多 条款 纯属 扯淡 ， 比如 他们 对 旧车 设定 汽车保险 价格 一般 都 比 市场 贵 很多 ， 目的',0
'刚刚 在 武广看 了 下 翡翠 ， 这些 卖家 还 真敢 标价 ， 随便 一块 看 得 过眼 的 就 4 万朝 上 。 还 舔着 脸说 水头 啊 ， 老坑 啊 ， 我 当时 好 想 让 他 对 两个 名词 做个 解释 。 想想 算了 ， 不',0
'第一 百条 微博   推销 保险 的 真是 伤不起 啊   要 不要 我 每天 都 接到 好几个 推销 电话 ！ 像 我 这种 都 能 从 山上 跌落 的 人 你们 赔不起   知道 吗',0
'家里 有 一个 学 精算 的 ， 敌不过 银行',0
'中国 的 保险 不能 买 ，',0
'三星 手机 客服 极其 稀烂 效率 很 低 很 低 ， 中午 12 点来 开 换机 单子 ， 1 点 半轮 到 我 ， 还要 经过 一个 小时 才能 开 出来 单子 ， 现在 已经 过去 40 分',0
'保险 公',0
'奶奶 的   心 不 在 鸟 ！ 这个 太平洋保险',0
'最近 , 在 苏宁 买 的 三星 手机 总是 无缘无故 的 重启 , 送 去 维修 后装 的 软件 全没 了 , 这 还 没 使用 一年 就 坏 了 , 什么 质量 啊',0
'用 当当 积分 兑换 了 中美 大都会 保险公司 的 交通 险 ， 看 网络 评论 这',0
'# 五险 一金 交不交 #  ',0
'早上 洗车 ， 洗 车工 说 车门 怎么 凹 进去 了 ， 还 掉 了 油漆 。 一看 明显 是 转弯 时候 车 头顶 ， 蹭 。 MBD 开车 什么 技术 ！ 可悲 的 是 找 不到 肇事车 ， 给 保险公司 电话 ， 一听 各种 程序 ， 跟 之前 他们 宣传 的 各种 便利 措施 完全 不同 ， 真有 一种 上 了',0
'《 最早 变老 的 上海 ， 最先 遭遇 养老 危机 》 现在 交 的 养老保险 就是 肉包子 喂狗 ， 不 可能 拿 回来 了 。 政府 拿 我们 现在 的 交 的 养老金 来 养 退休 员工 ； 等 我们 老 了 ， 政府 还 能 拿',0
'才 买 的 三星 9100 ， 今天 上课 手机 没 拿稳 摔 到 地上 ， 结果 。 。 。 屏幕 烂 了 边边 也 遭 摔 缺 了 ， 百度 查换 屏幕 好多钱 ， 尼玛 要 1000 多 ， 坑爹 啊',0
'养老保险 ， 这条 最 恶心 人 ， 有些 不缴 却 比 别人 拿 的 多 的 ， 更是',0
'以 可以 预见 的 现行 模式 运转 下去 ， 基本上 感觉 自己 交 养老保险 就是 无比 坑爹 的 ~ 像 公务员 这种',0
'什么 情况 呀 ？ 能用 的 方法 都 用 了 ， 三星 i9300 还是 老 死机 ， 要求 换 新机 。 桃 女孩 - - 原   星 手机 官网',0
'快递 了 个 电脑 ， 尼玛 加上 保险 一百块 钱 ！ 坑爹',0
'谁 再 向 我 推销 保险 ， 我 跟 谁 急 ！ 令人讨厌 的 保',0
'HTC - - - 手机 质量 很 糟糕 ， 维修点 更坑 爹 ， 上塘路 的 杭州 领驭 通讯设备 有限公司 ， 推荐 我 重新 买 内存卡 三星 8G ， 180 元 ， 回来 天猫 一查 3',0
'国 油菜花 :   养老保险',0
'三星 了 手机 真 垃圾 啊',0
'嘻嘻 … 上 班超 无聊 的 ！ 偶尔 自娱 下 下 … 玩下 自拍 … 每台 手机 都 试试 … 发现 索尼 拍照 效果 太',0
'我 的 手机 终于 修好 了   自带 的 系统 还是 不能 删 啊   也 没有 Root   唉   三星 的 烂货 果然 只能 在 三星 售后 修 了   严重 怀疑 他们 就是 靠 这个 赚钱 的   两千多 的 手机',0
'就 中国 现在 的 社会保险 制度 讲 ， 交 社保 是 坑 爹 。 这',0
'我 也 从此以后 不 在 用',0
'三星 手机',0
'操操 操操 操操 操操 操操 操操 操操 操操 操操 操操',0
'现在 有 看 北京 卫视 王刚 的 天下 收藏 的 节目 么 ？ 现在 拿 那个 机器 轧 出来 的 翡翠 羊 ， 假 的 掉 渣 ， 怎么 这种 东西 还 能 上 节目 ？ 浪费时间 。 持宝 人二悲 傻 妞 一个 ， 九零 后',0
'这一 下午 全耗 在 汽车保险 上 了 ， 我 这 不 买车',0
'唉 ， 手机号 估计 也 被 泄露 了 。 天天',0
'手机 啊 手机 ， 大家 都 说 三星 好 ， 屏幕 够 大 ， 问题 是 我 这 一小 爪子 抓 都 抓 不 稳 的 咧 ， 哎 呦 ， 对于 电子产品 没 触觉 的',0
'可恶 的 长滩 岛 某 酒店 服务员 、 可恶 的 长滩 岛 警察局 、 可恶 的 美亚',0
'可怜 的 “ ” 小老婆 ” . 走 保险 真 麻烦 我 在 这里 :   # 海淀区 #   http : / / t . c',0
'GUCCI 大 毛毛 坏 了 ， COACH 钱包 按钮 坏 了 ， 工资 也 没到 账 ， 汽车保险 的 电话 一天到晚 没完 没',0
'郁闷 了 ， 不 知道 买 什么 手机 好 这 两天 都 纠结 在 买手机 上 ， 不想 买 Iphone 是因为 我 有 两个 Itouch ！ NOTE   II 又 贵 的 跟 I5 一个 价格 ， Galaxy   S3 网评 外观 掉 漆 厉害 … … 最后 决定 还 买 丢掉 的 三星 9250 ， 结果 停产 ！ MD 此时此刻 我 恨死 顺走 我 手机 的 那 对 情侣 ！ 祝你们 早日 分手 ！ 求 推荐 ， 如果 建议 我 买 国产 的',0
'原来 这 只是 一个 消灭 中间 阶层 的 巧妙 阴谋 ， 中间 阶层 包括 经纪人 、 公关 经理 、 媒体 从业人员 、 畅销书 作家 、 广告人 、 保险 推销员 和 电话 消毒 员 ， 这些 白痴 们 被 骗 上 了 飞船 然后 被 弹射',0
